id,sleep_day,total_sleep_records,total_minutes_asleep,total_hours_asleep,total_time_in_bed,total_hours_in_bed
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-13,2,295,5.0,456,8.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-14,1,291,5.0,397,7.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-15,1,424,7.0,556,9.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-16,1,283,5.0,510,8.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-17,1,381,6.0,566,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-18,2,412,7.0,522,9.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-19,1,219,4.0,395,7.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-20,2,152,3.0,305,5.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-21,1,332,6.0,512,9.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-22,1,355,6.0,476,8.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-23,1,235,4.0,372,6.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-24,1,310,5.0,526,9.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-25,1,262,4.0,467,8.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-26,1,250,4.0,371,6.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-27,1,349,6.0,540,9.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-28,1,261,4.0,423,7.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-29,1,333,6.0,478,8.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-04-30,1,237,4.0,382,6.0
3977333714,2016-05-01,1,383,6.0,626,10.0
3977333714,2016-05-01,1,383,6.0,626,10.0
3977333714,2016-05-01,1,383,6.0,626,10.0
